"subject_id","X0__0","X1__0","X2__0","X0__1","X1__1","X2__1","X0__2","X1__2","X2__2","X0__3","X1__3","X2__3","X0__4","X1__4","X2__4","X0__5","X1__5","X2__5","X0__6","X1__6","X2__6","X0__7","X1__7","X2__7","X0__8","X1__8","X2__8","X0__9","X1__9","X2__9","X0__10","X1__10","X2__10","X0__11","X1__11","X2__11"
"758","1.0","2.0","1.0","2.0","1.0","0.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0"
"759","2.0","0.0","1.0","0.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","0.0","1.0","0.0","1.0","0.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0"
"760","1.0","0.0","1.0","2.0","0.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","1.0","2.0","2.0"
"761","2.0","0.0","0.0","2.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0"
"762","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","0.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","2.0"
"763","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","2.0","2.0","2.0","0.0","1.0","2.0","0.0","2.0","0.0","0.0","1.0","2.0","2.0","1.0","0.0","0.0","1.0","1.0"
"764","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","0.0"
"765","2.0","0.0","1.0","0.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","2.0","2.0","2.0","1.0"
"766","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","2.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0"
"767","2.0","0.0","1.0","0.0","2.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","1.0","2.0","0.0","2.0","0.0"
"768","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","1.0","1.0","2.0","1.0","2.0","2.0","1.0"
"769","2.0","2.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","2.0","2.0","2.0","0.0","0.0","2.0"
"770","1.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","2.0","2.0","0.0","0.0","1.0","2.0","0.0","1.0"
"771","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","2.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","2.0","1.0","0.0","0.0","0.0","2.0"
"772","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0"
"773","2.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","2.0","0.0","2.0","2.0","2.0","1.0","0.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","2.0","2.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0"
"774","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0","1.0","2.0","2.0","1.0","1.0","1.0","0.0","0.0","2.0","2.0","1.0"
"775","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","2.0","1.0","0.0","2.0","2.0","2.0","1.0","2.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0"
"776","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","1.0","0.0","0.0"
"777","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0"
"778","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","2.0","1.0","2.0","2.0","2.0","1.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0"
"779","0.0","2.0","1.0","1.0","0.0","1.0","1.0","0.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0"
"780","2.0","1.0","0.0","0.0","1.0","2.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","2.0","0.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0"
"781","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","0.0","2.0","1.0","1.0"
"782","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","1.0"
"783","0.0","0.0","2.0","0.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","0.0","2.0","2.0","2.0","0.0","0.0","2.0"
"784","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","1.0","1.0","2.0"
"785","0.0","2.0","0.0","1.0","1.0","2.0","1.0","2.0","0.0","2.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","0.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","1.0","1.0","2.0"
"786","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","2.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","1.0","1.0","1.0","1.0"
"787","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0"
"788","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","2.0"
"789","1.0","2.0","1.0","1.0","2.0","0.0","1.0","2.0","2.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0"
"790","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","0.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0"
"791","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0"
"792","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0"
"793","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","2.0","2.0","1.0","1.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","2.0","2.0","0.0","2.0"
"794","2.0","1.0","0.0","2.0","0.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","2.0","2.0","2.0","1.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0"
"795","1.0","1.0","0.0","1.0","0.0","2.0","1.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","0.0"
"796","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","2.0","0.0"
"797","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","2.0","2.0","0.0","1.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0"
"798","0.0","2.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","2.0","2.0","2.0","0.0","1.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","1.0","1.0","2.0","1.0","0.0","2.0","1.0","1.0","1.0","1.0"
"799","1.0","0.0","1.0","2.0","2.0","1.0","1.0","1.0","0.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","2.0"
"800","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0"
"801","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0"
"802","2.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0"
"803","0.0","0.0","2.0","2.0","0.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0"
"804","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","2.0","1.0","2.0","0.0","0.0","2.0","1.0","1.0","2.0","0.0","1.0","2.0","2.0","2.0","2.0","1.0","0.0","2.0","2.0","1.0","0.0","0.0","2.0","0.0","2.0"
"805","1.0","0.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0"
"806","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","0.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0"
"807","1.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","1.0"
"808","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","2.0","2.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0"
"809","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","0.0","2.0","2.0","0.0","0.0","1.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0"
"810","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","2.0","0.0","1.0","1.0"
"811","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0"
"812","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0"
"813","0.0","1.0","2.0","1.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0"
"814","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0"
"815","1.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","2.0"
"816","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","0.0","1.0","2.0","0.0"
"817","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","0.0","2.0","1.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0"
"818","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","0.0"
"819","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","2.0","1.0","0.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","0.0","1.0","1.0","1.0","0.0","1.0","0.0","2.0","2.0"
"820","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","2.0","1.0","0.0","2.0","1.0","1.0","2.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0"
"821","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0"
"822","2.0","0.0","1.0","0.0","2.0","1.0","2.0","1.0","0.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","1.0"
"823","2.0","1.0","1.0","1.0","0.0","1.0","2.0","2.0","1.0","0.0","1.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0"
"824","2.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0"
"825","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","0.0","2.0","0.0","0.0","2.0","0.0","2.0","1.0","0.0","1.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0"
"826","2.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","0.0","0.0","0.0","2.0","2.0"
"827","1.0","1.0","1.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","2.0","1.0","1.0","0.0","2.0","1.0"
"828","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","1.0","2.0","2.0","1.0","1.0","0.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","2.0","1.0","0.0","2.0","0.0","2.0","1.0"
"829","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0"
"830","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","2.0"
"831","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0"
"832","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","0.0","0.0","1.0","1.0","2.0","2.0","1.0","0.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0"
"833","0.0","2.0","2.0","0.0","1.0","2.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0"
"834","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","2.0","1.0","2.0","1.0","0.0","2.0"
"835","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0"
"836","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0"
"837","1.0","0.0","2.0","1.0","0.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0"
"838","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0"
"839","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0"
"840","1.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","1.0"
"841","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","0.0","1.0","1.0","1.0","0.0","2.0","2.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","0.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0"
"842","0.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0"
"843","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","2.0"
"844","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","1.0","2.0","0.0","1.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","1.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0"
"845","2.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","1.0","2.0","0.0","2.0","1.0","2.0","2.0","1.0","0.0"
"846","1.0","1.0","0.0","2.0","2.0","0.0","1.0","2.0","0.0","2.0","1.0","2.0","2.0","2.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","2.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","0.0"
"847","2.0","0.0","1.0","0.0","2.0","1.0","1.0","0.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","0.0","1.0","2.0"
"848","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","2.0","2.0","1.0","1.0","0.0","1.0","2.0","2.0","1.0","0.0","0.0","1.0","0.0","2.0","1.0","2.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0"
"849","0.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","0.0"
"850","2.0","0.0","0.0","1.0","2.0","1.0","0.0","2.0","0.0","1.0","0.0","0.0","2.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","2.0","1.0","0.0","2.0","2.0"
