"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X5__0","X6__0","X7__0","X8__0","X9__0","X0__1","X1__1","X2__1","X3__1","X4__1","X5__1","X6__1","X7__1","X8__1","X9__1","X0__2","X1__2","X2__2","X3__2","X4__2","X5__2","X6__2","X7__2","X8__2","X9__2","X0__3","X1__3","X2__3","X3__3","X4__3","X5__3","X6__3","X7__3","X8__3","X9__3","X0__4","X1__4","X2__4","X3__4","X4__4","X5__4","X6__4","X7__4","X8__4","X9__4"
"200","3.0","2.0","0.0","2.0","3.0","2.0","0.0","3.0","0.0","2.0","0.0","1.0","3.0","1.0","2.0","2.0","0.0","0.0","2.0","1.0","0.0","3.0","0.0","2.0","2.0","3.0","0.0","0.0","0.0","3.0","0.0","1.0","3.0","0.0","2.0","2.0","0.0","0.0","1.0","3.0","0.0","0.0","3.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0"
"201","1.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","3.0","1.0","2.0","3.0","3.0","2.0","2.0","0.0","0.0","3.0","3.0","2.0","2.0","2.0","3.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","3.0","2.0","2.0","1.0","0.0","2.0","0.0","3.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","3.0","2.0"
"202","2.0","0.0","0.0","3.0","2.0","2.0","1.0","3.0","2.0","0.0","3.0","3.0","3.0","3.0","2.0","2.0","0.0","3.0","1.0","3.0","3.0","1.0","3.0","2.0","2.0","2.0","2.0","3.0","0.0","0.0","2.0","3.0","1.0","3.0","2.0","2.0","2.0","2.0","3.0","2.0","0.0","2.0","3.0","3.0","2.0","0.0","3.0","0.0","1.0","2.0"
"203","0.0","1.0","1.0","3.0","1.0","3.0","0.0","0.0","1.0","1.0","0.0","3.0","0.0","3.0","1.0","2.0","0.0","0.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","0.0","2.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","3.0","3.0","2.0","0.0","0.0","1.0","2.0"
"204","0.0","0.0","0.0","0.0","3.0","3.0","0.0","3.0","1.0","1.0","3.0","0.0","1.0","0.0","1.0","3.0","1.0","0.0","1.0","1.0","3.0","2.0","1.0","1.0","0.0","3.0","0.0","1.0","1.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","3.0","1.0","1.0","3.0","1.0","1.0","0.0","1.0","3.0","0.0","0.0","1.0","1.0"
"205","1.0","0.0","1.0","2.0","2.0","2.0","0.0","0.0","3.0","2.0","3.0","3.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0","3.0","3.0","0.0","3.0","0.0","2.0","3.0","3.0","0.0","3.0","2.0","2.0","3.0","2.0","0.0","2.0","2.0","0.0","0.0","3.0","0.0","2.0","1.0","2.0","2.0","2.0","2.0","0.0","0.0","1.0","0.0"
"206","2.0","0.0","3.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","3.0","0.0","3.0","2.0","0.0","0.0","2.0","2.0","2.0","3.0","2.0","1.0","3.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","1.0","3.0","2.0","2.0","2.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","1.0","1.0"
"207","3.0","0.0","3.0","1.0","0.0","0.0","0.0","3.0","2.0","1.0","3.0","0.0","3.0","1.0","0.0","1.0","3.0","1.0","2.0","1.0","3.0","0.0","3.0","3.0","2.0","2.0","3.0","0.0","2.0","1.0","2.0","0.0","0.0","0.0","3.0","0.0","1.0","2.0","2.0","1.0","3.0","0.0","1.0","0.0","1.0","2.0","1.0","1.0","2.0","1.0"
"208","0.0","2.0","2.0","3.0","2.0","2.0","0.0","1.0","1.0","1.0","0.0","2.0","3.0","3.0","2.0","2.0","0.0","1.0","3.0","3.0","1.0","2.0","3.0","3.0","2.0","2.0","0.0","1.0","3.0","2.0","3.0","0.0","2.0","3.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","3.0","3.0","2.0","2.0","1.0","2.0","1.0","2.0"
"209","3.0","1.0","2.0","3.0","2.0","0.0","3.0","1.0","2.0","1.0","1.0","0.0","0.0","0.0","0.0","2.0","2.0","2.0","3.0","1.0","3.0","0.0","0.0","1.0","2.0","2.0","3.0","0.0","2.0","1.0","2.0","1.0","1.0","3.0","0.0","3.0","3.0","2.0","2.0","1.0","3.0","0.0","0.0","0.0","1.0","2.0","0.0","1.0","2.0","3.0"
"210","1.0","3.0","3.0","3.0","3.0","3.0","3.0","0.0","2.0","1.0","1.0","3.0","3.0","3.0","1.0","3.0","0.0","2.0","3.0","2.0","0.0","2.0","3.0","3.0","3.0","3.0","1.0","2.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","3.0","1.0","3.0","2.0","2.0","3.0","3.0","3.0","0.0","3.0","3.0","2.0","3.0","0.0","1.0"
"211","1.0","3.0","3.0","3.0","1.0","1.0","2.0","1.0","2.0","3.0","1.0","3.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","2.0","3.0","3.0","3.0","1.0","0.0","0.0","3.0","0.0","1.0","2.0","3.0","3.0","0.0","1.0","3.0","1.0","2.0","2.0","2.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","2.0"
"212","0.0","3.0","2.0","1.0","3.0","1.0","0.0","0.0","1.0","0.0","3.0","2.0","2.0","1.0","3.0","3.0","0.0","0.0","2.0","1.0","3.0","1.0","3.0","2.0","1.0","1.0","0.0","0.0","1.0","1.0","2.0","1.0","1.0","3.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","1.0","1.0"
"213","3.0","3.0","1.0","3.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0","3.0","1.0","0.0","0.0","1.0","1.0","3.0","1.0","1.0","0.0","3.0","3.0","0.0","0.0","1.0","1.0","0.0","3.0","2.0","1.0","3.0","1.0","0.0","0.0","1.0","1.0","1.0","2.0","3.0","1.0","2.0","2.0","0.0","0.0","1.0","1.0"
"214","3.0","1.0","3.0","3.0","2.0","2.0","0.0","1.0","1.0","0.0","3.0","1.0","3.0","1.0","3.0","3.0","1.0","2.0","2.0","1.0","2.0","0.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","2.0","2.0","2.0","1.0","2.0","3.0","1.0","0.0","0.0","2.0","2.0","3.0","1.0","2.0","2.0","3.0","1.0","0.0","3.0"
"215","2.0","1.0","2.0","3.0","2.0","3.0","0.0","0.0","0.0","2.0","0.0","3.0","2.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","2.0","2.0","0.0","2.0","2.0","2.0","0.0","1.0","2.0","1.0","0.0","0.0","3.0","3.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","2.0","2.0","3.0","0.0","1.0","1.0"
"216","3.0","3.0","0.0","1.0","0.0","2.0","3.0","1.0","2.0","2.0","3.0","0.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","3.0","3.0","0.0","3.0","0.0","2.0","0.0","0.0","2.0","2.0","3.0","3.0","3.0","1.0","0.0","1.0","2.0","3.0","2.0","2.0","3.0","3.0","1.0","2.0","1.0","3.0","0.0","0.0","2.0","2.0"
"217","0.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","3.0","1.0","3.0","1.0","2.0","0.0","0.0","2.0","2.0","3.0","0.0","3.0","3.0","1.0","1.0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","2.0","2.0","2.0"
"218","1.0","1.0","0.0","0.0","0.0","3.0","0.0","0.0","2.0","0.0","0.0","3.0","2.0","0.0","2.0","2.0","0.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","2.0","2.0","2.0","0.0","0.0","2.0","3.0","3.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","0.0","2.0","2.0"
"219","0.0","0.0","2.0","3.0","2.0","3.0","0.0","0.0","2.0","3.0","3.0","2.0","0.0","3.0","2.0","2.0","0.0","0.0","1.0","2.0","3.0","3.0","3.0","1.0","0.0","2.0","0.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","2.0","2.0","0.0","3.0","1.0","0.0","1.0","1.0","2.0","3.0","2.0","2.0","0.0","0.0","3.0","3.0"
"220","0.0","1.0","1.0","3.0","1.0","3.0","0.0","0.0","1.0","1.0","0.0","3.0","0.0","1.0","2.0","3.0","0.0","1.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0","3.0","0.0","0.0","1.0","1.0","3.0","0.0","1.0","3.0","2.0","3.0","0.0","0.0","1.0","1.0","1.0","0.0","1.0","3.0","2.0","3.0","0.0","0.0","1.0","2.0"
"221","1.0","3.0","3.0","3.0","2.0","2.0","0.0","2.0","0.0","0.0","1.0","0.0","3.0","3.0","2.0","2.0","3.0","3.0","1.0","2.0","1.0","3.0","3.0","3.0","2.0","2.0","3.0","1.0","0.0","1.0","1.0","1.0","3.0","3.0","2.0","2.0","3.0","1.0","3.0","3.0","0.0","1.0","3.0","3.0","2.0","2.0","2.0","0.0","1.0","0.0"
"222","3.0","0.0","3.0","3.0","3.0","3.0","1.0","3.0","1.0","2.0","0.0","3.0","3.0","3.0","1.0","3.0","0.0","1.0","1.0","0.0","2.0","3.0","3.0","3.0","0.0","3.0","1.0","1.0","0.0","0.0","1.0","1.0","3.0","2.0","0.0","0.0","2.0","0.0","2.0","2.0","2.0","0.0","3.0","3.0","3.0","1.0","2.0","0.0","1.0","0.0"
"223","3.0","1.0","0.0","3.0","3.0","3.0","0.0","0.0","2.0","0.0","3.0","1.0","3.0","3.0","3.0","3.0","3.0","2.0","0.0","3.0","2.0","0.0","0.0","3.0","2.0","3.0","3.0","0.0","1.0","2.0","1.0","1.0","3.0","3.0","3.0","2.0","3.0","3.0","0.0","3.0","2.0","1.0","1.0","3.0","3.0","3.0","1.0","1.0","1.0","2.0"
"224","2.0","3.0","1.0","3.0","0.0","0.0","1.0","1.0","2.0","2.0","3.0","3.0","0.0","1.0","0.0","0.0","3.0","2.0","2.0","2.0","3.0","3.0","1.0","0.0","3.0","1.0","1.0","3.0","2.0","2.0","3.0","3.0","0.0","1.0","0.0","1.0","3.0","1.0","2.0","2.0","3.0","3.0","2.0","3.0","0.0","0.0","0.0","0.0","2.0","2.0"
"225","0.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","2.0","1.0","1.0","2.0","0.0","0.0","0.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","0.0","3.0","3.0","0.0","3.0","0.0","2.0","2.0","2.0","0.0","0.0","3.0","3.0","1.0","1.0","3.0","2.0","2.0","2.0","0.0","1.0","3.0","3.0"
"226","0.0","0.0","1.0","1.0","2.0","2.0","3.0","0.0","0.0","2.0","2.0","2.0","1.0","1.0","3.0","3.0","0.0","2.0","1.0","1.0","0.0","2.0","1.0","1.0","0.0","3.0","3.0","3.0","2.0","0.0","0.0","0.0","0.0","1.0","1.0","3.0","3.0","3.0","2.0","2.0","0.0","0.0","1.0","1.0","2.0","2.0","1.0","2.0","0.0","0.0"
"227","3.0","2.0","3.0","2.0","2.0","2.0","1.0","1.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","3.0","2.0","1.0","1.0","3.0","3.0","2.0","2.0","2.0","2.0","1.0","0.0","1.0","0.0","3.0","3.0","2.0","2.0","1.0","3.0","1.0","2.0","3.0","1.0","1.0","3.0","2.0","2.0","0.0","1.0","1.0","2.0"
"228","3.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","2.0","2.0","3.0","0.0","3.0","2.0","0.0","2.0","2.0","0.0","2.0","1.0","0.0","0.0","1.0","0.0","1.0","1.0","3.0","0.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","3.0","2.0","1.0","2.0","1.0","3.0","0.0","1.0","1.0","3.0","2.0","1.0","3.0","1.0","1.0"
"229","1.0","0.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","3.0","0.0","0.0","3.0","3.0","1.0","0.0","1.0","1.0","3.0","3.0","0.0","0.0","3.0","3.0","2.0","1.0","2.0","0.0","2.0","3.0","0.0","0.0","3.0","3.0","1.0","2.0","3.0","0.0","2.0","0.0","0.0","0.0","1.0","3.0","1.0","3.0","3.0","3.0","1.0","3.0"
"230","0.0","0.0","1.0","1.0","2.0","2.0","3.0","1.0","2.0","1.0","3.0","0.0","2.0","0.0","1.0","2.0","2.0","1.0","2.0","1.0","3.0","0.0","3.0","1.0","0.0","2.0","0.0","0.0","1.0","1.0","3.0","2.0","0.0","1.0","1.0","3.0","1.0","3.0","2.0","1.0","3.0","0.0","0.0","1.0","2.0","2.0","3.0","2.0","2.0","1.0"
"231","1.0","2.0","0.0","3.0","1.0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","3.0","3.0","1.0","2.0","3.0","2.0","2.0","3.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","3.0","2.0","0.0","0.0","0.0","0.0","3.0","1.0","2.0","0.0","1.0","1.0","2.0","3.0","0.0","0.0","1.0","1.0"
"232","3.0","2.0","1.0","2.0","2.0","1.0","0.0","0.0","1.0","2.0","0.0","0.0","2.0","2.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","0.0","0.0","1.0","2.0","0.0","0.0","3.0","0.0","1.0","1.0","0.0","0.0","2.0","2.0","1.0","2.0","3.0","1.0","0.0","3.0","0.0","0.0","2.0","2.0"
"233","2.0","3.0","0.0","3.0","3.0","2.0","3.0","2.0","1.0","1.0","0.0","3.0","3.0","3.0","2.0","2.0","0.0","0.0","3.0","1.0","0.0","2.0","3.0","3.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","2.0","3.0","3.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","3.0","3.0","2.0","2.0","2.0","1.0","1.0","2.0","3.0"
"234","0.0","2.0","2.0","2.0","1.0","2.0","0.0","1.0","0.0","0.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","0.0","1.0","3.0","1.0","3.0","1.0","2.0","2.0","0.0","1.0","0.0","0.0","2.0","0.0","3.0","1.0","2.0","2.0","1.0","3.0","2.0","1.0"
"235","1.0","3.0","3.0","3.0","3.0","3.0","3.0","1.0","2.0","1.0","2.0","2.0","3.0","3.0","3.0","3.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","3.0","3.0","1.0","3.0","3.0","2.0","2.0","0.0","3.0","3.0","3.0","3.0","1.0","1.0","1.0","2.0","1.0","0.0","3.0","3.0","3.0","3.0","1.0","1.0","1.0","2.0"
"236","2.0","1.0","3.0","3.0","2.0","2.0","2.0","3.0","1.0","2.0","2.0","2.0","3.0","3.0","2.0","2.0","3.0","3.0","2.0","0.0","1.0","0.0","3.0","3.0","2.0","2.0","0.0","1.0","1.0","2.0","1.0","3.0","3.0","3.0","2.0","1.0","0.0","0.0","2.0","1.0","1.0","0.0","3.0","2.0","2.0","1.0","0.0","0.0","3.0","2.0"
"237","0.0","2.0","3.0","3.0","2.0","3.0","1.0","2.0","3.0","3.0","0.0","0.0","3.0","3.0","1.0","2.0","0.0","0.0","3.0","1.0","0.0","0.0","3.0","3.0","2.0","1.0","2.0","1.0","1.0","3.0","3.0","0.0","3.0","3.0","1.0","3.0","0.0","0.0","1.0","0.0","0.0","0.0","3.0","3.0","0.0","2.0","2.0","2.0","0.0","3.0"
"238","3.0","0.0","1.0","2.0","3.0","2.0","3.0","2.0","2.0","1.0","3.0","0.0","2.0","1.0","2.0","2.0","2.0","1.0","2.0","1.0","3.0","0.0","0.0","0.0","2.0","2.0","0.0","2.0","1.0","1.0","3.0","0.0","3.0","3.0","3.0","3.0","1.0","3.0","1.0","1.0","3.0","0.0","3.0","3.0","3.0","3.0","1.0","2.0","3.0","1.0"
"239","2.0","2.0","3.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","3.0","1.0","2.0","2.0","1.0","1.0","0.0","3.0","1.0","2.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","3.0","3.0","3.0","2.0","2.0","2.0","1.0","3.0","0.0","0.0","2.0","0.0","2.0","0.0","3.0","2.0","1.0","1.0","2.0","0.0"
"240","3.0","2.0","1.0","1.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","1.0","3.0","3.0","3.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","1.0","1.0","2.0","0.0","2.0","1.0","3.0","0.0","3.0","0.0","1.0","2.0","3.0","0.0","0.0","1.0","1.0","3.0","2.0","3.0","1.0","0.0","1.0","0.0","0.0","1.0","1.0"
"241","1.0","3.0","3.0","3.0","3.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","3.0","3.0","3.0","3.0","3.0","1.0","0.0","1.0","3.0","1.0","3.0","3.0","3.0","3.0","3.0","1.0","3.0","1.0","0.0","3.0","3.0","3.0","3.0","3.0","3.0","1.0","2.0","2.0","0.0","3.0","3.0","2.0","3.0","3.0","3.0","3.0","2.0","3.0"
"242","3.0","3.0","0.0","2.0","0.0","3.0","0.0","2.0","2.0","2.0","3.0","3.0","3.0","2.0","1.0","2.0","3.0","2.0","3.0","2.0","0.0","3.0","3.0","1.0","1.0","3.0","0.0","2.0","3.0","2.0","3.0","3.0","2.0","0.0","1.0","2.0","0.0","3.0","2.0","2.0","3.0","3.0","3.0","0.0","0.0","3.0","1.0","0.0","2.0","2.0"
"243","2.0","2.0","3.0","3.0","2.0","2.0","1.0","0.0","3.0","0.0","1.0","1.0","3.0","2.0","2.0","2.0","0.0","0.0","1.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","0.0","2.0","2.0","1.0","1.0","3.0","1.0","3.0","2.0","1.0","0.0","0.0","3.0","3.0","0.0","1.0","3.0","3.0","2.0","2.0","0.0","0.0","0.0","2.0"
"244","3.0","3.0","0.0","3.0","3.0","3.0","2.0","1.0","2.0","2.0","3.0","3.0","0.0","3.0","0.0","3.0","3.0","0.0","2.0","2.0","3.0","3.0","1.0","1.0","3.0","0.0","0.0","1.0","0.0","2.0","3.0","3.0","0.0","1.0","1.0","3.0","0.0","2.0","2.0","2.0","3.0","3.0","0.0","1.0","1.0","0.0","1.0","0.0","2.0","2.0"
"245","3.0","1.0","3.0","3.0","2.0","0.0","0.0","2.0","2.0","2.0","3.0","3.0","0.0","3.0","3.0","3.0","0.0","0.0","2.0","2.0","0.0","3.0","2.0","2.0","2.0","3.0","0.0","0.0","2.0","2.0","3.0","1.0","3.0","1.0","3.0","3.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","1.0"
"246","3.0","3.0","3.0","3.0","3.0","3.0","1.0","0.0","2.0","2.0","3.0","3.0","0.0","0.0","3.0","2.0","0.0","2.0","2.0","2.0","3.0","3.0","3.0","1.0","2.0","2.0","3.0","3.0","2.0","2.0","1.0","3.0","2.0","0.0","3.0","3.0","1.0","3.0","2.0","2.0","3.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0"
"247","0.0","3.0","1.0","3.0","2.0","2.0","0.0","1.0","1.0","0.0","2.0","2.0","3.0","3.0","2.0","2.0","3.0","0.0","3.0","0.0","3.0","2.0","3.0","3.0","2.0","0.0","0.0","2.0","3.0","0.0","0.0","2.0","3.0","3.0","2.0","2.0","3.0","0.0","3.0","1.0","2.0","2.0","3.0","3.0","2.0","2.0","2.0","0.0","2.0","1.0"
"248","3.0","0.0","2.0","1.0","0.0","3.0","3.0","1.0","2.0","1.0","3.0","0.0","0.0","0.0","0.0","1.0","0.0","3.0","2.0","1.0","0.0","1.0","2.0","3.0","0.0","1.0","2.0","3.0","2.0","1.0","3.0","0.0","0.0","2.0","1.0","1.0","0.0","2.0","2.0","1.0","3.0","0.0","3.0","1.0","2.0","3.0","1.0","3.0","2.0","1.0"
"249","1.0","1.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","0.0","2.0","1.0","3.0","2.0","2.0","1.0","1.0","3.0","1.0","1.0","1.0","2.0","0.0","2.0","2.0","1.0","1.0","2.0","3.0","1.0","0.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0","2.0","2.0","1.0","1.0","1.0","3.0"
"250","0.0","0.0","3.0","3.0","0.0","1.0","2.0","2.0","3.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","3.0","2.0","0.0","3.0","0.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","1.0","0.0","0.0","1.0","2.0","0.0","0.0","1.0","2.0","3.0","1.0","0.0","0.0","2.0","3.0","0.0","3.0","3.0","2.0","3.0","1.0"
"251","0.0","0.0","3.0","1.0","2.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","3.0","1.0","3.0","0.0","2.0","3.0","3.0","0.0","1.0","1.0","3.0","0.0","0.0","1.0","3.0","3.0","0.0","0.0","2.0","1.0","0.0","2.0","0.0","3.0","0.0","3.0","0.0","0.0","1.0","1.0","3.0","3.0","1.0","2.0","1.0","1.0"
"252","2.0","1.0","3.0","3.0","3.0","3.0","0.0","0.0","1.0","0.0","3.0","1.0","3.0","3.0","3.0","3.0","0.0","1.0","0.0","2.0","3.0","0.0","3.0","3.0","3.0","0.0","0.0","1.0","0.0","1.0","2.0","1.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","1.0","0.0","3.0","3.0","3.0","3.0","1.0","0.0","0.0","1.0"
"253","3.0","0.0","1.0","1.0","2.0","1.0","3.0","0.0","2.0","1.0","3.0","2.0","2.0","3.0","2.0","3.0","0.0","3.0","2.0","1.0","3.0","0.0","3.0","3.0","1.0","0.0","3.0","0.0","1.0","1.0","3.0","0.0","1.0","3.0","3.0","3.0","1.0","2.0","2.0","1.0","3.0","0.0","0.0","2.0","2.0","1.0","3.0","3.0","2.0","1.0"
"254","3.0","0.0","2.0","0.0","2.0","2.0","3.0","3.0","0.0","1.0","2.0","3.0","3.0","3.0","2.0","2.0","0.0","0.0","2.0","0.0","2.0","2.0","1.0","0.0","3.0","2.0","3.0","0.0","0.0","3.0","1.0","0.0","1.0","3.0","2.0","2.0","0.0","0.0","3.0","1.0","0.0","3.0","0.0","3.0","2.0","2.0","0.0","0.0","0.0","2.0"
"255","1.0","1.0","3.0","2.0","2.0","2.0","0.0","3.0","0.0","0.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0","1.0","1.0","3.0","3.0","0.0","3.0","3.0","2.0","2.0","2.0","0.0","0.0","2.0","2.0","2.0","0.0","1.0","2.0","2.0","0.0","0.0","3.0","3.0","0.0","2.0","2.0","3.0","2.0","2.0","0.0","0.0","3.0","1.0"
"256","3.0","2.0","2.0","2.0","2.0","1.0","0.0","0.0","2.0","1.0","1.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","3.0","2.0","3.0","3.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","3.0","2.0","2.0","0.0","1.0","2.0","2.0","0.0","1.0","2.0","0.0","2.0","3.0","1.0","2.0","2.0","2.0","0.0","0.0","2.0","2.0"
"257","3.0","3.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","2.0","1.0","1.0","3.0","2.0","3.0","1.0","1.0","1.0","2.0","3.0","3.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","3.0","2.0","2.0","0.0","1.0","2.0","2.0","1.0","1.0","2.0","3.0","0.0","0.0","1.0","1.0","2.0","2.0","1.0","1.0","3.0","2.0"
"258","0.0","3.0","1.0","1.0","1.0","0.0","1.0","3.0","3.0","2.0","0.0","0.0","1.0","1.0","2.0","2.0","3.0","3.0","1.0","1.0","0.0","0.0","2.0","1.0","1.0","2.0","2.0","2.0","3.0","0.0","0.0","1.0","1.0","1.0","3.0","2.0","1.0","3.0","2.0","3.0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","1.0","0.0"
"259","0.0","1.0","1.0","2.0","1.0","1.0","0.0","0.0","2.0","0.0","1.0","2.0","1.0","0.0","2.0","3.0","0.0","0.0","2.0","2.0","3.0","2.0","3.0","2.0","2.0","3.0","0.0","0.0","2.0","2.0","2.0","2.0","2.0","3.0","1.0","0.0","2.0","0.0","2.0","2.0","3.0","2.0","2.0","1.0","0.0","0.0","0.0","2.0","2.0","2.0"
"260","3.0","0.0","0.0","2.0","0.0","2.0","0.0","0.0","2.0","2.0","0.0","3.0","3.0","0.0","2.0","0.0","0.0","3.0","2.0","2.0","3.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","0.0","2.0","2.0","3.0","3.0","0.0","2.0","2.0","2.0","0.0","3.0","1.0","3.0","3.0","0.0","0.0","2.0","2.0"
"261","1.0","2.0","3.0","3.0","3.0","3.0","3.0","1.0","1.0","3.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","0.0","2.0","3.0","3.0","0.0","0.0","3.0","3.0","1.0","2.0","2.0","3.0","2.0","1.0","3.0","3.0","3.0","1.0","2.0","2.0","0.0","3.0","1.0","2.0","0.0","3.0","3.0","0.0","3.0","1.0","0.0","0.0","3.0"
"262","3.0","2.0","3.0","3.0","2.0","2.0","0.0","0.0","3.0","1.0","0.0","1.0","3.0","3.0","2.0","2.0","2.0","3.0","3.0","3.0","1.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","3.0","0.0","1.0","3.0","3.0","3.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","1.0","3.0","3.0","2.0","2.0","2.0","2.0","1.0","2.0"
"263","0.0","0.0","1.0","2.0","1.0","0.0","3.0","2.0","3.0","3.0","0.0","0.0","1.0","1.0","1.0","0.0","2.0","2.0","0.0","3.0","0.0","0.0","1.0","2.0","2.0","1.0","1.0","0.0","0.0","0.0","0.0","3.0","1.0","1.0","3.0","2.0","1.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","3.0","0.0","3.0"
"264","2.0","0.0","2.0","3.0","1.0","1.0","0.0","0.0","0.0","1.0","1.0","1.0","3.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","3.0","2.0","1.0","3.0","1.0","0.0","0.0","1.0","1.0","2.0","3.0","2.0","3.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","2.0","2.0","0.0","2.0","0.0","0.0","0.0","1.0","1.0"
"265","2.0","3.0","3.0","3.0","2.0","2.0","1.0","3.0","3.0","0.0","1.0","0.0","0.0","3.0","1.0","2.0","2.0","3.0","1.0","2.0","2.0","3.0","3.0","3.0","2.0","2.0","1.0","2.0","0.0","1.0","3.0","1.0","3.0","2.0","2.0","0.0","2.0","1.0","3.0","3.0","1.0","0.0","1.0","2.0","2.0","2.0","3.0","0.0","0.0","2.0"
"266","3.0","0.0","1.0","0.0","3.0","1.0","3.0","2.0","2.0","1.0","3.0","0.0","2.0","2.0","1.0","1.0","3.0","0.0","2.0","1.0","3.0","1.0","2.0","0.0","1.0","2.0","2.0","1.0","2.0","1.0","3.0","0.0","1.0","1.0","0.0","0.0","3.0","1.0","2.0","1.0","3.0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","2.0","3.0"
