"subject_id","X0__0","X1__0","X2__0","X0__1","X1__1","X2__1","X0__2","X1__2","X2__2","X0__3","X1__3","X2__3","X0__4","X1__4","X2__4","X0__5","X1__5","X2__5"
"545","1.0","0.0","0.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0"
"546","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0"
"547","0.0","2.0","0.0","2.0","1.0","1.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0"
"548","2.0","0.0","1.0","2.0","2.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","2.0","1.0","1.0","1.0","0.0"
"549","1.0","1.0","1.0","0.0","0.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0","2.0","0.0"
"550","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","2.0"
"551","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0"
"552","1.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","1.0","1.0","2.0"
"553","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","2.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"554","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","2.0"
"555","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0"
"556","0.0","0.0","2.0","2.0","2.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","2.0","0.0","0.0","2.0","2.0"
"557","2.0","0.0","2.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0"
"558","0.0","1.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0"
"559","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0"
"560","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0"
"561","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","2.0"
"562","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","0.0","0.0","1.0","2.0","0.0","0.0"
"563","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","1.0","2.0","2.0"
"564","0.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0"
"565","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0"
"566","1.0","0.0","1.0","2.0","0.0","0.0","2.0","0.0","1.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0"
"567","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","2.0"
"568","0.0","1.0","2.0","1.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0"
"569","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0"
"570","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","2.0"
"571","2.0","0.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","0.0","2.0","2.0","2.0"
"572","2.0","0.0","1.0","0.0","2.0","2.0","2.0","1.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","2.0"
"573","0.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0"
"574","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0"
"575","2.0","0.0","1.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0"
"576","1.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0"
"577","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0"
"578","0.0","2.0","2.0","1.0","0.0","1.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0"
"579","1.0","1.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0"
"580","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","1.0","2.0","2.0","0.0"
"581","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0"
"582","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","1.0","1.0","2.0","1.0","1.0","1.0"
"583","2.0","0.0","2.0","2.0","2.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","1.0"
"584","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0"
"585","1.0","1.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","0.0","0.0","1.0","2.0"
"586","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0"
"587","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0"
"588","0.0","2.0","1.0","1.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0"
"589","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0"
"590","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0"
"591","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0"
"592","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","2.0","1.0","0.0"
"593","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0"
"594","2.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0"
"595","1.0","0.0","2.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0"
"596","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","1.0"
"597","1.0","2.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0"
"598","2.0","0.0","0.0","0.0","2.0","2.0","2.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0"
"599","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","1.0","0.0","2.0"
"600","0.0","1.0","2.0","1.0","1.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","0.0"
"601","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0"
"602","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","0.0","1.0","0.0","1.0"
"603","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0"
"604","1.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0"
"605","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0"
"606","2.0","2.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0"
"607","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","2.0","1.0","2.0","2.0","1.0","0.0","0.0","2.0","2.0"
"608","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","2.0","2.0"
"609","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0"
"610","1.0","0.0","1.0","2.0","1.0","0.0","1.0","0.0","2.0","1.0","0.0","2.0","0.0","2.0","0.0","0.0","2.0","2.0"
"611","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","0.0"
"612","0.0","2.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0","1.0","0.0","2.0","2.0","0.0","0.0","2.0","2.0"
"613","0.0","2.0","0.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","1.0","0.0","2.0","2.0","2.0"
"614","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0"
"615","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","2.0","1.0","2.0","1.0"
"616","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0"
"617","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0"
"618","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","0.0"
"619","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0"
"620","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","1.0"
"621","0.0","0.0","1.0","1.0","0.0","1.0","1.0","2.0","0.0","1.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","2.0"
"622","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0"
"623","2.0","1.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0"
"624","1.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0"
"625","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","2.0"
"626","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0"
"627","2.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0"
"628","2.0","0.0","0.0","2.0","2.0","2.0","0.0","1.0","0.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0"
"629","2.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","1.0","2.0","0.0","1.0","0.0","1.0","2.0","0.0","0.0"
"630","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","0.0"
"631","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","2.0"
"632","1.0","2.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","0.0","1.0"
"633","0.0","0.0","2.0","1.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","0.0","1.0","2.0"
"634","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","0.0","1.0","2.0","2.0","1.0","1.0","2.0"
"635","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0"
"636","0.0","2.0","2.0","1.0","1.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0"
"637","0.0","2.0","0.0","1.0","1.0","1.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0"
"638","2.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0"
"639","1.0","1.0","1.0","2.0","0.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0"
"640","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0"
"641","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0"
"642","2.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","2.0","0.0"
"643","2.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0"
"644","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","1.0"
"645","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0"
"646","1.0","1.0","0.0","2.0","1.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","1.0"
"647","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","2.0","0.0","2.0"
"648","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","0.0","2.0"
"649","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0"
"650","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0"
"651","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0"
"652","0.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0"
"653","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0"
"654","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","1.0"
"655","1.0","1.0","0.0","2.0","1.0","2.0","0.0","0.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0"
"656","1.0","2.0","1.0","2.0","2.0","2.0","2.0","0.0","1.0","1.0","2.0","0.0","1.0","0.0","0.0","1.0","1.0","2.0"
"657","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","1.0","0.0","1.0","1.0"
"658","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0"
"659","1.0","1.0","1.0","2.0","0.0","1.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0"
"660","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0"
"661","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","1.0"
"662","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0"
"663","1.0","1.0","1.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","2.0","2.0","0.0","2.0","1.0","2.0","2.0"
"664","2.0","0.0","2.0","0.0","1.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","2.0"
"665","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0"
"666","2.0","0.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","0.0","0.0"
"667","1.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0"
"668","2.0","1.0","1.0","2.0","0.0","0.0","2.0","0.0","2.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0"
"669","1.0","2.0","1.0","1.0","1.0","0.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","0.0","1.0","1.0","0.0","0.0"
"670","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","2.0","2.0","1.0","0.0","0.0","2.0"
"671","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0"
"672","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0"
"673","0.0","2.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","1.0","2.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0"
"674","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","1.0","1.0","1.0","0.0","1.0"
"675","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0"
"676","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0"
"677","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0"
"678","1.0","1.0","0.0","2.0","0.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0"
"679","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0"
"680","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","2.0","1.0","0.0","2.0","0.0","2.0"
"681","1.0","2.0","2.0","1.0","0.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","0.0"
"682","0.0","0.0","2.0","1.0","2.0","2.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","0.0","2.0","1.0","0.0"
"683","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0"
"684","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0"
"685","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0"
"686","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","2.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","2.0"
"687","0.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","0.0","0.0","0.0","1.0","2.0"
"688","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0"
"689","2.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","0.0","2.0","1.0","2.0"
"690","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","1.0","0.0","2.0"
"691","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0"
"692","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0"
"693","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","1.0","1.0","1.0"
"694","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","2.0","2.0","2.0","2.0","1.0"
"695","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","0.0"
"696","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","2.0"
"697","2.0","1.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","2.0"
"698","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0"
"699","1.0","0.0","2.0","1.0","2.0","0.0","0.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0"
"700","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","0.0"
"701","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0"
"702","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0"
"703","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0"
"704","1.0","1.0","1.0","2.0","2.0","0.0","1.0","1.0","1.0","2.0","2.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0"
"705","1.0","1.0","1.0","2.0","2.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0"
"706","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0"
"707","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0"
"708","0.0","2.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0"
"709","2.0","0.0","0.0","0.0","1.0","0.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0"
"710","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0"
"711","0.0","2.0","1.0","1.0","1.0","0.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0"
"712","2.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","1.0","1.0","2.0","1.0","2.0","0.0","0.0"
"713","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0"
"714","0.0","2.0","0.0","1.0","2.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0"
"715","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","1.0"
"716","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0"
"717","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","2.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0"
"718","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","2.0","0.0"
"719","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0"
"720","1.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","0.0"
"721","0.0","1.0","2.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0"
"722","0.0","1.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","1.0","2.0","0.0","0.0","1.0","1.0"
"723","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","2.0","1.0","1.0"
"724","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0"
"725","1.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0"
"726","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","0.0","2.0","1.0","0.0","2.0","2.0","2.0","2.0","1.0","2.0"
