"subject_id","X1__1","X2__1","X3__1","X4__1","X5__1","X6__1","X7__1","X8__1","X9__1","X10__1","X11__1","X12__1","X1__2","X2__2","X3__2","X4__2","X5__2","X6__2","X7__2","X8__2","X9__2","X10__2","X11__2","X12__2","X1__3","X2__3","X3__3","X4__3","X5__3","X6__3","X7__3","X8__3","X9__3","X10__3","X11__3","X12__3","X1__4","X2__4","X3__4","X4__4","X5__4","X6__4","X7__4","X8__4","X9__4","X10__4","X11__4","X12__4","X1__5","X2__5","X3__5","X4__5","X5__5","X6__5","X7__5","X8__5","X9__5","X10__5","X11__5","X12__5","X1__6","X2__6","X3__6","X4__6","X5__6","X6__6","X7__6","X8__6","X9__6","X10__6","X11__6","X12__6","X1__7","X2__7","X3__7","X4__7","X5__7","X6__7","X7__7","X8__7","X9__7","X10__7","X11__7","X12__7"
"540","3.0","3.0","1.0","2.0","2.0","0.0","1.0","1.0","3.0","3.0","0.0","0.0","3.0","3.0","0.0","2.0","2.0","0.0","1.0","1.0","3.0","3.0","0.0","0.0","3.0","3.0","0.0","2.0","2.0","0.0","2.0","0.0","3.0","3.0","0.0","0.0","3.0","3.0","0.0","2.0","2.0","0.0","2.0","0.0","3.0","3.0","0.0","1.0","3.0","3.0","0.0","3.0","2.0","1.0","2.0","0.0","3.0","3.0","0.0","0.0","3.0","3.0","0.0","2.0","2.0","3.0","1.0","0.0","3.0","1.0","0.0","0.0","2.0","3.0","0.0","2.0","3.0","2.0","2.0","0.0","3.0","2.0","0.0","0.0"
"541","3.0","2.0","2.0","0.0","1.0","3.0","0.0","1.0","3.0","3.0","0.0","0.0","3.0","2.0","2.0","0.0","2.0","2.0","0.0","1.0","3.0","3.0","0.0","0.0","3.0","2.0","2.0","1.0","2.0","3.0","1.0","0.0","3.0","3.0","0.0","0.0","3.0","3.0","1.0","1.0","2.0","3.0","0.0","1.0","3.0","3.0","0.0","0.0","3.0","2.0","1.0","1.0","3.0","3.0","0.0","1.0","3.0","3.0","0.0","0.0","3.0","2.0","1.0","1.0","3.0","3.0","0.0","0.0","3.0","3.0","0.0","0.0","3.0","2.0","0.0","2.0","3.0","3.0","1.0","0.0","3.0","2.0","0.0","0.0"
"542","2.0","3.0","1.0","3.0","1.0","0.0","2.0","1.0","3.0","3.0","0.0","0.0","2.0","3.0","1.0","2.0","1.0","0.0","2.0","1.0","3.0","3.0","0.0","0.0","1.0","3.0","0.0","3.0","1.0","0.0","3.0","1.0","3.0","3.0","0.0","0.0","2.0","3.0","0.0","3.0","1.0","1.0","3.0","1.0","3.0","3.0","0.0","0.0","3.0","3.0","0.0","2.0","2.0","2.0","3.0","1.0","3.0","3.0","0.0","0.0","3.0","3.0","0.0","2.0","3.0","1.0","2.0","1.0","3.0","3.0","0.0","0.0","2.0","3.0","0.0","2.0","3.0","1.0","3.0","1.0","3.0","3.0","0.0","1.0"
"543","0.0","3.0","1.0","1.0","1.0","0.0","2.0","2.0","3.0","3.0","0.0","1.0","0.0","2.0","0.0","2.0","2.0","0.0","2.0","2.0","3.0","3.0","0.0","0.0","1.0","2.0","0.0","1.0","2.0","0.0","2.0","2.0","3.0","2.0","0.0","0.0","1.0","3.0","0.0","2.0","2.0","1.0","2.0","1.0","3.0","2.0","0.0","0.0","0.0","3.0","0.0","2.0","3.0","1.0","2.0","1.0","3.0","1.0","0.0","0.0","1.0","2.0","0.0","1.0","3.0","1.0","2.0","1.0","3.0","1.0","0.0","1.0","1.0","2.0","0.0","1.0","3.0","2.0","1.0","0.0","2.0","1.0","0.0","0.0"
"544","1.0","3.0","0.0","1.0","2.0","0.0","2.0","3.0","3.0","3.0","1.0","0.0","0.0","3.0","0.0","1.0","2.0","0.0","1.0","3.0","3.0","3.0","1.0","0.0","1.0","3.0","0.0","1.0","2.0","0.0","2.0","3.0","3.0","3.0","1.0","0.0","1.0","3.0","0.0","1.0","2.0","0.0","2.0","2.0","3.0","3.0","1.0","0.0","1.0","3.0","0.0","1.0","2.0","0.0","2.0","1.0","3.0","2.0","2.0","0.0","1.0","3.0","0.0","1.0","2.0","0.0","3.0","1.0","3.0","3.0","0.0","0.0","1.0","3.0","0.0","1.0","3.0","0.0","3.0","1.0","2.0","3.0","0.0","0.0"
"545","0.0","3.0","0.0","2.0","3.0","1.0","1.0","0.0","3.0","3.0","2.0","0.0","0.0","3.0","0.0","2.0","2.0","1.0","1.0","0.0","3.0","3.0","1.0","1.0","0.0","3.0","0.0","2.0","3.0","1.0","1.0","0.0","3.0","3.0","1.0","1.0","0.0","3.0","0.0","2.0","3.0","2.0","0.0","0.0","3.0","3.0","1.0","1.0","1.0","3.0","1.0","2.0","3.0","2.0","0.0","0.0","3.0","3.0","1.0","2.0","1.0","3.0","0.0","2.0","3.0","2.0","1.0","0.0","3.0","2.0","1.0","2.0","1.0","3.0","0.0","2.0","3.0","3.0","1.0","0.0","3.0","2.0","1.0","2.0"
"546","3.0","2.0","2.0","0.0","2.0","2.0","0.0","1.0","3.0","3.0","0.0","0.0","3.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","3.0","3.0","0.0","0.0","3.0","2.0","1.0","0.0","2.0","2.0","1.0","0.0","3.0","3.0","0.0","0.0","3.0","2.0","1.0","0.0","2.0","3.0","1.0","0.0","3.0","3.0","0.0","0.0","3.0","2.0","0.0","1.0","1.0","3.0","2.0","0.0","3.0","3.0","0.0","0.0","3.0","2.0","0.0","2.0","1.0","3.0","2.0","0.0","3.0","2.0","0.0","0.0","3.0","2.0","0.0","2.0","2.0","3.0","2.0","0.0","3.0","1.0","0.0","1.0"
"547","2.0","3.0","1.0","0.0","3.0","1.0","1.0","2.0","3.0","3.0","0.0","1.0","2.0","3.0","1.0","0.0","3.0","1.0","1.0","2.0","3.0","3.0","0.0","1.0","2.0","3.0","1.0","0.0","3.0","2.0","1.0","2.0","3.0","3.0","0.0","0.0","1.0","3.0","0.0","1.0","2.0","3.0","2.0","1.0","3.0","1.0","2.0","1.0","1.0","3.0","0.0","1.0","3.0","3.0","2.0","0.0","3.0","0.0","2.0","0.0","1.0","3.0","0.0","2.0","3.0","3.0","2.0","0.0","3.0","0.0","2.0","0.0","1.0","3.0","0.0","3.0","3.0","3.0","2.0","0.0","3.0","0.0","1.0","1.0"
"548","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0","3.0","0.0","2.0","3.0","2.0","1.0","0.0","2.0","1.0","2.0","0.0","3.0","3.0","0.0","2.0","3.0","3.0","0.0","1.0","2.0","2.0","2.0","0.0","3.0","3.0","0.0","1.0","3.0","3.0","0.0","0.0","3.0","1.0","2.0","1.0","3.0","3.0","0.0","1.0","3.0","3.0","0.0","0.0","3.0","1.0","2.0","0.0","3.0","2.0","0.0","2.0","3.0","3.0","0.0","1.0","3.0","3.0","2.0","0.0","3.0","2.0","0.0","2.0","2.0","3.0","0.0","2.0","3.0","3.0","1.0","0.0","3.0","1.0","1.0","3.0"
"549","2.0","3.0","1.0","0.0","3.0","0.0","0.0","2.0","3.0","3.0","1.0","0.0","2.0","3.0","0.0","0.0","3.0","0.0","0.0","2.0","3.0","3.0","1.0","0.0","3.0","3.0","0.0","0.0","3.0","0.0","1.0","1.0","3.0","3.0","0.0","0.0","2.0","3.0","0.0","0.0","3.0","0.0","1.0","1.0","3.0","3.0","0.0","0.0","2.0","3.0","0.0","0.0","3.0","1.0","1.0","1.0","3.0","3.0","1.0","0.0","2.0","3.0","0.0","0.0","3.0","2.0","1.0","0.0","3.0","3.0","0.0","0.0","2.0","3.0","0.0","1.0","3.0","3.0","2.0","0.0","2.0","3.0","0.0","1.0"
"550","2.0","3.0","1.0","1.0","2.0","2.0","0.0","2.0","3.0","3.0","2.0","0.0","1.0","3.0","0.0","1.0","2.0","3.0","0.0","1.0","3.0","3.0","3.0","0.0","1.0","3.0","0.0","1.0","1.0","3.0","0.0","0.0","3.0","1.0","3.0","0.0","2.0","3.0","0.0","2.0","1.0","3.0","1.0","0.0","3.0","0.0","3.0","0.0","1.0","3.0","0.0","1.0","1.0","3.0","1.0","0.0","3.0","0.0","3.0","0.0","1.0","3.0","0.0","1.0","2.0","3.0","1.0","0.0","3.0","0.0","2.0","0.0","1.0","3.0","0.0","2.0","2.0","3.0","2.0","0.0","3.0","1.0","3.0","0.0"
"551","2.0","3.0","0.0","2.0","2.0","1.0","2.0","1.0","3.0","3.0","0.0","0.0","2.0","3.0","0.0","1.0","3.0","0.0","3.0","1.0","3.0","3.0","0.0","0.0","2.0","3.0","0.0","1.0","3.0","0.0","3.0","1.0","3.0","3.0","0.0","0.0","2.0","3.0","0.0","2.0","2.0","2.0","3.0","0.0","3.0","2.0","1.0","1.0","2.0","3.0","0.0","1.0","2.0","3.0","3.0","0.0","3.0","3.0","0.0","1.0","2.0","3.0","0.0","1.0","3.0","3.0","2.0","0.0","2.0","3.0","1.0","1.0","1.0","3.0","0.0","2.0","3.0","3.0","2.0","0.0","3.0","2.0","1.0","0.0"
"552","2.0","3.0","1.0","0.0","3.0","0.0","0.0","2.0","3.0","3.0","0.0","0.0","2.0","3.0","1.0","0.0","3.0","0.0","0.0","2.0","3.0","3.0","0.0","0.0","2.0","3.0","0.0","1.0","2.0","1.0","1.0","1.0","3.0","3.0","0.0","0.0","2.0","3.0","0.0","1.0","2.0","1.0","1.0","1.0","3.0","3.0","0.0","0.0","2.0","3.0","0.0","0.0","3.0","1.0","1.0","1.0","3.0","3.0","0.0","0.0","2.0","3.0","0.0","0.0","3.0","2.0","1.0","0.0","3.0","2.0","1.0","0.0","2.0","3.0","0.0","0.0","3.0","3.0","1.0","0.0","3.0","2.0","1.0","0.0"
"553","1.0","3.0","1.0","2.0","2.0","2.0","1.0","1.0","3.0","3.0","2.0","0.0","1.0","3.0","1.0","3.0","2.0","2.0","1.0","0.0","3.0","2.0","1.0","1.0","1.0","3.0","1.0","3.0","2.0","3.0","2.0","0.0","3.0","2.0","0.0","2.0","1.0","3.0","0.0","2.0","3.0","3.0","1.0","0.0","3.0","3.0","0.0","1.0","0.0","3.0","0.0","3.0","3.0","2.0","2.0","0.0","2.0","2.0","1.0","0.0","0.0","3.0","0.0","3.0","3.0","3.0","3.0","0.0","2.0","0.0","1.0","0.0","0.0","3.0","0.0","3.0","3.0","3.0","3.0","0.0","2.0","0.0","1.0","1.0"
"554","1.0","3.0","1.0","0.0","3.0","0.0","2.0","3.0","3.0","3.0","0.0","0.0","1.0","3.0","1.0","0.0","3.0","0.0","1.0","2.0","3.0","3.0","1.0","0.0","1.0","3.0","1.0","0.0","3.0","0.0","2.0","2.0","3.0","3.0","0.0","0.0","1.0","3.0","1.0","0.0","3.0","0.0","2.0","3.0","2.0","3.0","0.0","0.0","1.0","3.0","0.0","1.0","3.0","0.0","2.0","2.0","3.0","2.0","0.0","0.0","1.0","3.0","0.0","1.0","3.0","0.0","2.0","2.0","2.0","2.0","0.0","0.0","2.0","3.0","0.0","1.0","3.0","1.0","2.0","2.0","2.0","2.0","0.0","0.0"
"555","2.0","3.0","1.0","1.0","2.0","0.0","0.0","2.0","3.0","3.0","2.0","0.0","1.0","3.0","1.0","0.0","3.0","0.0","1.0","2.0","3.0","3.0","1.0","0.0","1.0","3.0","2.0","0.0","2.0","0.0","2.0","1.0","2.0","3.0","1.0","1.0","1.0","3.0","2.0","0.0","3.0","1.0","2.0","2.0","3.0","3.0","0.0","0.0","2.0","3.0","1.0","0.0","3.0","0.0","1.0","2.0","2.0","3.0","0.0","0.0","2.0","3.0","1.0","0.0","3.0","1.0","2.0","2.0","2.0","3.0","0.0","0.0","2.0","3.0","1.0","0.0","3.0","2.0","2.0","2.0","2.0","3.0","0.0","0.0"
"556","2.0","3.0","2.0","0.0","2.0","1.0","1.0","2.0","2.0","3.0","2.0","0.0","2.0","3.0","2.0","0.0","2.0","1.0","1.0","1.0","3.0","3.0","1.0","0.0","2.0","3.0","2.0","0.0","2.0","3.0","1.0","1.0","3.0","3.0","0.0","1.0","2.0","3.0","1.0","0.0","1.0","3.0","1.0","1.0","2.0","3.0","1.0","0.0","1.0","3.0","1.0","1.0","1.0","3.0","2.0","1.0","3.0","2.0","1.0","0.0","1.0","3.0","1.0","1.0","2.0","3.0","2.0","0.0","3.0","1.0","2.0","0.0","1.0","3.0","0.0","1.0","3.0","3.0","1.0","0.0","3.0","1.0","2.0","0.0"
"557","0.0","3.0","2.0","0.0","2.0","1.0","1.0","3.0","3.0","3.0","3.0","0.0","0.0","3.0","2.0","1.0","2.0","1.0","1.0","3.0","2.0","3.0","3.0","0.0","0.0","3.0","1.0","1.0","2.0","0.0","2.0","3.0","3.0","3.0","2.0","0.0","0.0","3.0","1.0","2.0","3.0","0.0","2.0","3.0","3.0","3.0","1.0","1.0","0.0","3.0","1.0","2.0","3.0","0.0","1.0","2.0","3.0","3.0","1.0","1.0","0.0","3.0","1.0","2.0","3.0","1.0","1.0","1.0","3.0","2.0","2.0","0.0","0.0","3.0","1.0","2.0","3.0","2.0","1.0","2.0","3.0","2.0","1.0","1.0"
"558","0.0","3.0","2.0","0.0","2.0","0.0","0.0","2.0","3.0","3.0","2.0","0.0","1.0","3.0","2.0","0.0","2.0","0.0","0.0","2.0","3.0","3.0","1.0","0.0","2.0","3.0","1.0","0.0","3.0","0.0","0.0","2.0","3.0","3.0","1.0","0.0","2.0","3.0","1.0","0.0","3.0","0.0","0.0","2.0","3.0","3.0","1.0","0.0","2.0","3.0","1.0","0.0","3.0","0.0","0.0","2.0","3.0","3.0","1.0","0.0","2.0","3.0","1.0","0.0","3.0","0.0","1.0","1.0","3.0","3.0","0.0","0.0","2.0","3.0","1.0","0.0","3.0","1.0","0.0","2.0","3.0","3.0","0.0","0.0"
"559","2.0","3.0","3.0","0.0","2.0","3.0","0.0","1.0","3.0","3.0","0.0","0.0","1.0","3.0","2.0","0.0","2.0","3.0","1.0","1.0","3.0","3.0","0.0","1.0","1.0","3.0","2.0","1.0","2.0","3.0","2.0","0.0","3.0","3.0","0.0","3.0","2.0","3.0","1.0","1.0","2.0","3.0","2.0","0.0","3.0","3.0","0.0","3.0","2.0","3.0","1.0","1.0","3.0","3.0","2.0","0.0","3.0","3.0","0.0","2.0","1.0","3.0","1.0","1.0","3.0","3.0","2.0","0.0","3.0","3.0","0.0","2.0","1.0","3.0","1.0","1.0","3.0","3.0","3.0","0.0","3.0","3.0","0.0","2.0"
"560","1.0","3.0","2.0","1.0","3.0","0.0","1.0","1.0","3.0","3.0","1.0","0.0","1.0","3.0","1.0","1.0","3.0","0.0","0.0","1.0","3.0","3.0","1.0","0.0","1.0","3.0","1.0","0.0","3.0","0.0","0.0","2.0","3.0","3.0","0.0","0.0","1.0","3.0","1.0","0.0","3.0","1.0","1.0","1.0","3.0","3.0","0.0","0.0","1.0","3.0","1.0","1.0","3.0","1.0","1.0","1.0","3.0","3.0","0.0","0.0","1.0","3.0","0.0","1.0","3.0","2.0","1.0","1.0","3.0","3.0","0.0","0.0","1.0","3.0","0.0","1.0","3.0","2.0","1.0","1.0","3.0","3.0","0.0","0.0"
"561","3.0","3.0","3.0","2.0","1.0","1.0","0.0","2.0","3.0","3.0","1.0","0.0","2.0","3.0","3.0","1.0","2.0","2.0","0.0","2.0","3.0","3.0","2.0","0.0","2.0","3.0","3.0","1.0","1.0","2.0","0.0","2.0","3.0","3.0","1.0","0.0","3.0","3.0","3.0","1.0","1.0","3.0","0.0","1.0","3.0","3.0","1.0","0.0","2.0","3.0","2.0","1.0","1.0","3.0","1.0","1.0","3.0","3.0","0.0","0.0","2.0","3.0","1.0","1.0","1.0","3.0","1.0","1.0","3.0","3.0","0.0","0.0","1.0","3.0","1.0","2.0","2.0","3.0","0.0","1.0","3.0","3.0","0.0","0.0"
"562","1.0","1.0","1.0","3.0","1.0","3.0","1.0","2.0","2.0","0.0","2.0","3.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","0.0","2.0","3.0","1.0","1.0","1.0","3.0","2.0","2.0","2.0","0.0","2.0","1.0","3.0","3.0","1.0","2.0","1.0","3.0","3.0","3.0","2.0","0.0","1.0","2.0","3.0","3.0","0.0","2.0","1.0","3.0","3.0","3.0","1.0","0.0","2.0","1.0","3.0","1.0","0.0","1.0","2.0","3.0","3.0","3.0","0.0","0.0","2.0","2.0","3.0","0.0","0.0","1.0","3.0","3.0","3.0","3.0","0.0","0.0","2.0","3.0","3.0","0.0"
"563","2.0","3.0","0.0","3.0","0.0","2.0","3.0","0.0","3.0","0.0","3.0","3.0","2.0","2.0","0.0","3.0","0.0","3.0","3.0","0.0","3.0","0.0","3.0","2.0","2.0","3.0","0.0","3.0","0.0","3.0","2.0","0.0","3.0","0.0","3.0","3.0","2.0","2.0","0.0","3.0","0.0","3.0","2.0","0.0","3.0","0.0","3.0","3.0","1.0","1.0","0.0","3.0","0.0","3.0","1.0","0.0","2.0","0.0","3.0","3.0","1.0","0.0","1.0","3.0","1.0","3.0","1.0","0.0","1.0","1.0","3.0","3.0","1.0","1.0","1.0","3.0","2.0","3.0","0.0","0.0","0.0","2.0","3.0","2.0"
"564","1.0","3.0","0.0","2.0","3.0","0.0","3.0","2.0","3.0","3.0","0.0","3.0","1.0","3.0","0.0","3.0","3.0","0.0","3.0","1.0","2.0","2.0","1.0","3.0","1.0","3.0","0.0","3.0","2.0","0.0","3.0","1.0","2.0","2.0","1.0","3.0","2.0","2.0","0.0","3.0","2.0","1.0","3.0","0.0","2.0","2.0","0.0","3.0","1.0","2.0","0.0","3.0","2.0","2.0","3.0","0.0","2.0","1.0","1.0","3.0","0.0","3.0","0.0","3.0","3.0","2.0","3.0","0.0","2.0","0.0","3.0","3.0","0.0","3.0","1.0","3.0","3.0","2.0","2.0","0.0","2.0","0.0","3.0","3.0"
"565","3.0","1.0","1.0","2.0","0.0","2.0","3.0","0.0","2.0","1.0","2.0","3.0","3.0","2.0","2.0","2.0","0.0","2.0","2.0","0.0","2.0","1.0","3.0","3.0","3.0","1.0","2.0","2.0","0.0","3.0","1.0","1.0","1.0","1.0","3.0","3.0","3.0","1.0","2.0","2.0","1.0","3.0","1.0","1.0","1.0","0.0","3.0","3.0","2.0","1.0","2.0","3.0","1.0","3.0","1.0","0.0","1.0","1.0","3.0","3.0","2.0","1.0","3.0","3.0","2.0","3.0","1.0","0.0","1.0","2.0","3.0","2.0","2.0","1.0","3.0","3.0","3.0","3.0","0.0","0.0","1.0","2.0","3.0","1.0"
"566","2.0","0.0","2.0","1.0","0.0","1.0","1.0","2.0","2.0","2.0","0.0","3.0","3.0","1.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","3.0","3.0","0.0","2.0","1.0","2.0","2.0","1.0","2.0","1.0","0.0","2.0","3.0","3.0","0.0","2.0","2.0","2.0","3.0","0.0","1.0","1.0","1.0","2.0","3.0","2.0","0.0","2.0","2.0","3.0","3.0","0.0","1.0","1.0","1.0","3.0","3.0","2.0","0.0","3.0","3.0","3.0","3.0","0.0","0.0","0.0","2.0","3.0","1.0","2.0","0.0","3.0","3.0","3.0","2.0","0.0","0.0","0.0","2.0","3.0","0.0"
"567","3.0","1.0","2.0","1.0","0.0","3.0","1.0","3.0","2.0","1.0","3.0","2.0","2.0","1.0","2.0","0.0","1.0","2.0","2.0","3.0","1.0","1.0","3.0","3.0","1.0","2.0","1.0","1.0","2.0","1.0","2.0","2.0","1.0","1.0","3.0","3.0","1.0","2.0","2.0","1.0","2.0","2.0","3.0","1.0","1.0","1.0","3.0","3.0","0.0","2.0","3.0","2.0","3.0","3.0","2.0","0.0","0.0","2.0","3.0","2.0","0.0","3.0","3.0","3.0","3.0","3.0","2.0","0.0","0.0","2.0","3.0","0.0","0.0","2.0","2.0","3.0","3.0","2.0","1.0","0.0","1.0","2.0","3.0","0.0"
"568","2.0","2.0","2.0","2.0","0.0","3.0","2.0","2.0","3.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","1.0","2.0","0.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","0.0","3.0","3.0","1.0","2.0","2.0","2.0","2.0","3.0","2.0","0.0","1.0","0.0","3.0","3.0","1.0","1.0","2.0","3.0","2.0","3.0","3.0","0.0","1.0","1.0","3.0","3.0","0.0","1.0","2.0","3.0","2.0","3.0","3.0","0.0","1.0","1.0","3.0","3.0","0.0","1.0","2.0","3.0","3.0","3.0","2.0","0.0","1.0","1.0","3.0","2.0"
"569","2.0","0.0","3.0","2.0","0.0","2.0","2.0","2.0","2.0","1.0","1.0","3.0","2.0","0.0","2.0","1.0","0.0","3.0","2.0","2.0","2.0","1.0","1.0","3.0","3.0","0.0","2.0","2.0","0.0","3.0","1.0","2.0","2.0","0.0","2.0","3.0","2.0","0.0","2.0","2.0","1.0","3.0","1.0","1.0","1.0","0.0","3.0","3.0","2.0","1.0","3.0","2.0","2.0","3.0","1.0","0.0","1.0","1.0","3.0","3.0","1.0","1.0","3.0","2.0","3.0","3.0","1.0","0.0","1.0","2.0","3.0","3.0","0.0","1.0","3.0","3.0","3.0","3.0","1.0","0.0","1.0","1.0","3.0","3.0"
"570","2.0","1.0","2.0","0.0","1.0","1.0","1.0","3.0","2.0","2.0","0.0","2.0","3.0","1.0","2.0","0.0","2.0","1.0","1.0","3.0","1.0","2.0","1.0","3.0","3.0","1.0","2.0","1.0","2.0","1.0","1.0","3.0","1.0","1.0","1.0","3.0","2.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","1.0","0.0","2.0","3.0","2.0","0.0","2.0","1.0","1.0","3.0","1.0","1.0","1.0","0.0","1.0","3.0","2.0","0.0","2.0","1.0","2.0","3.0","1.0","0.0","0.0","1.0","2.0","3.0","2.0","0.0","3.0","2.0","2.0","3.0","1.0","0.0","0.0","1.0","2.0","3.0"
"571","2.0","2.0","1.0","0.0","1.0","1.0","3.0","1.0","2.0","0.0","1.0","3.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","0.0","2.0","3.0","2.0","2.0","1.0","1.0","2.0","2.0","3.0","1.0","1.0","0.0","2.0","3.0","1.0","2.0","1.0","2.0","1.0","3.0","3.0","0.0","1.0","0.0","3.0","3.0","1.0","3.0","2.0","3.0","1.0","3.0","3.0","0.0","1.0","0.0","3.0","2.0","1.0","2.0","2.0","3.0","2.0","2.0","2.0","0.0","1.0","0.0","3.0","1.0","0.0","2.0","1.0","3.0","3.0","2.0","2.0","0.0","1.0","1.0","3.0","1.0"
"572","1.0","1.0","2.0","1.0","2.0","2.0","1.0","2.0","0.0","1.0","3.0","3.0","0.0","2.0","2.0","2.0","3.0","2.0","2.0","1.0","0.0","1.0","3.0","2.0","0.0","2.0","2.0","3.0","3.0","2.0","1.0","0.0","0.0","0.0","3.0","2.0","0.0","2.0","2.0","3.0","3.0","2.0","1.0","0.0","0.0","1.0","2.0","0.0","0.0","1.0","2.0","3.0","2.0","2.0","1.0","0.0","1.0","2.0","3.0","0.0","0.0","1.0","2.0","3.0","3.0","1.0","0.0","0.0","0.0","2.0","3.0","0.0","0.0","0.0","3.0","3.0","3.0","1.0","0.0","0.0","1.0","2.0","2.0","0.0"
"573","2.0","2.0","2.0","1.0","1.0","2.0","1.0","3.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","2.0","0.0","2.0","1.0","1.0","3.0","2.0","1.0","1.0","2.0","1.0","2.0","2.0","0.0","2.0","1.0","1.0","3.0","2.0","1.0","0.0","2.0","0.0","3.0","2.0","0.0","2.0","0.0","1.0","3.0","2.0","1.0","0.0","2.0","1.0","3.0","2.0","0.0","1.0","0.0","1.0","3.0","2.0","1.0","0.0","2.0","2.0","3.0","3.0","0.0","0.0","0.0","1.0","3.0","2.0","2.0","0.0","2.0","3.0","3.0","3.0","0.0","0.0","0.0","2.0","3.0","0.0"
"574","3.0","2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0","0.0","1.0","2.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","3.0","1.0","1.0","1.0","2.0","1.0","1.0","3.0","0.0","1.0","1.0","1.0","3.0","0.0","1.0","0.0","2.0","2.0","0.0","3.0","0.0","0.0","2.0","2.0","2.0","1.0","1.0","1.0","3.0","2.0","0.0","2.0","0.0","1.0","3.0","2.0","2.0","1.0","2.0","2.0","3.0","2.0","0.0","1.0","0.0","0.0","3.0","2.0","2.0","0.0","2.0","3.0","3.0","3.0","0.0","1.0","0.0","1.0","3.0","1.0"
"575","2.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","0.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","3.0","2.0","0.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","2.0","3.0","3.0","2.0","0.0","2.0","1.0","2.0","3.0","1.0","0.0","1.0","1.0","3.0","3.0","1.0","0.0","2.0","2.0","2.0","3.0","1.0","0.0","0.0","1.0","3.0","2.0","1.0","0.0","2.0","2.0","2.0","3.0","1.0","0.0","0.0","1.0","3.0","1.0"
"576","1.0","1.0","1.0","0.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","3.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","2.0","0.0","3.0","3.0","2.0","1.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","3.0","2.0","2.0","1.0","2.0","1.0","1.0","3.0","1.0","2.0","1.0","2.0","3.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","1.0","1.0","0.0","2.0","3.0","2.0","2.0","1.0","2.0","1.0","2.0","3.0","1.0","1.0","0.0","2.0","3.0","2.0","2.0","1.0","2.0","2.0","3.0","2.0","1.0","0.0","0.0","2.0","3.0","2.0"
"577","2.0","1.0","2.0","0.0","3.0","1.0","1.0","3.0","0.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","3.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","2.0","2.0","3.0","2.0","1.0","1.0","0.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","3.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","3.0","2.0","1.0","0.0","0.0","2.0","3.0","1.0","1.0","1.0","2.0","3.0","3.0","2.0","1.0","0.0","0.0","3.0","3.0","0.0","1.0","0.0","3.0","3.0","3.0","2.0","0.0","0.0","0.0","3.0","3.0","0.0"
"578","2.0","0.0","2.0","0.0","1.0","2.0","0.0","2.0","2.0","0.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","0.0","2.0","1.0","0.0","2.0","2.0","3.0","0.0","2.0","0.0","2.0","2.0","0.0","2.0","1.0","0.0","2.0","2.0","2.0","0.0","2.0","1.0","2.0","3.0","0.0","1.0","1.0","1.0","3.0","2.0","2.0","1.0","1.0","1.0","3.0","3.0","0.0","0.0","0.0","1.0","3.0","2.0","1.0","1.0","1.0","2.0","3.0","3.0","1.0","0.0","0.0","2.0","3.0","2.0","1.0","1.0","1.0","2.0","3.0","3.0","1.0","0.0","0.0","1.0","3.0","2.0"
